word;stemmed;sequence number;word count;negative;positive;uncertainty;litigious;constraining;superfluous;interesting
accounted;account;505;2537836;0;0;0;0;0;0;0
accountholder;accounthold;506;783;0;0;0;0;0;0;0
accountholders;accounthold;507;1552;0;0;0;0;0;0;0
accounting;account;508;13529804;0;0;0;0;0;0;0
accountings;account;509;4019;0;0;0;0;0;0;0
accounts;account;510;7830293;0;0;0;0;0;0;0
accouter;accout;511;0;0;0;0;0;0;0;0
accoutered;accout;512;0;0;0;0;0;0;0;0
accoutering;accout;513;4;0;0;0;0;0;0;0
accouterments;accouter;514;95;0;0;0;0;0;0;0
accouters;accout;515;0;0;0;0;0;0;0;0
accoutre;accoutr;516;0;0;0;0;0;0;0;0
accoutred;accoutr;517;0;0;0;0;0;0;0;0
accoutrements;accoutr;518;312;0;0;0;0;0;0;0
accoutres;accoutr;519;0;0;0;0;0;0;0;0
accoutring;accoutr;520;0;0;0;0;0;0;0;0
accredit;accredit;521;1118;0;0;0;0;0;0;0
accreditation;accredit;522;35121;0;0;0;0;0;0;0
accreditations;accredit;523;3894;0;0;0;0;0;0;0
accredited;accredit;524;275784;0;0;0;0;0;0;0
accrediting;accredit;525;11195;0;0;0;0;0;0;0
accreditor;accreditor;526;471;0;0;0;0;0;0;0
accreditors;accreditor;527;269;0;0;0;0;0;0;0
accredits;accredit;528;843;0;0;0;0;0;0;0
accretable;accret;529;22368;0;0;0;0;0;0;0
accrete;accret;530;13651;0;0;0;0;0;0;0
accreted;accret;531;123926;0;0;0;0;0;0;0
accretes;accret;532;4358;0;0;0;0;0;0;0
accreting;accret;533;5284;0;0;0;0;0;0;0
accretion;accret;534;251770;0;0;0;0;0;0;0
accretionary;accretionari;535;2;0,375;0;0;0;0;0;0
accretions;accret;536;3847;0;0;0;0;0;0;0
accretive;accret;537;20716;0,25;0;0;0;0;0;0
accretively;accret;538;203;0;0;0;0;0;0;0
accretiveness;accret;539;46;0;0;0;0;0;0;0
accruable;accruabl;540;1765;0;0;0;0;0;0;0
accrual;accrual;541;699600;0;0;0;0;0;0;0
accruals;accrual;542;592379;0;0;0;0;0;0;0
accrue;accru;543;565208;0;0;0;0;0;0;0
accrued;accru;544;4763288;0;0;0;0;0;0;0
accrues;accru;545;194979;0;0;0;0;0;0;0
accruing;accru;546;314553;0;0;0;0;0;0;0
acculturate;accultur;547;0;0;0;0;0;0;0;0
acculturated;accultur;548;11;0;0;0;0;0;0;0
acculturates;accultur;549;0;0;0;0;0;0;0;0
acculturating;accultur;550;4;0;0;0;0;0;0;0
acculturation;accultur;551;20;0;0;0;0;0;0;0
acculturations;accultur;552;0;0;0;0;0;0;0;0
accumulate;accumul;553;52942;0;0;0;0;0;0;0
accumulated;accumul;554;2116390;0;0;0;0;0;0;0
accumulates;accumul;555;7101;0;0;0;0;0;0;0
accumulating;accumul;556;11798;0;0;0;0;0;0;0
accumulation;accumul;557;63753;0;0;0;0;0;0;0
accumulations;accumul;558;17400;0;0;0;0;0;0;0
accumulative;accumul;559;1883;0;0,375;0;0;0;0;0
accumulator;accumul;560;701;0;0;0;0;0;0;0
accumulators;accumul;561;906;0;0;0;0;0;0;0
accuracies;accuraci;562;290;0;0;0;0;0;0;0
accuracy;accuraci;563;305808;0;0;0;0;0;0;0
accurate;accur;564;447025;0;0,5;0;0;0;0;0
accurately;accur;565;397970;0;0;0;0;0;0;0
accurateness;accur;566;71;0;0;0;0;0;0;0
accuratenesses;accur;567;0;0;0;0;0;0;0;0
accursed;accurs;568;8;0,25;0;0;0;0;0;0
accursedness;accursed;569;0;0;0;0;0;0;0;0
accursednesses;accursed;570;0;0;0;0;0;0;0;0
accurst;accurst;571;0;0,25;0;0;0;0;0;0
accusation;accus;572;1072;0,5;0;0;0;0;0;0
accusations;accus;573;1376;0,5;0;0;0;0;0;0
accusative;accus;574;0;0;0;0;0;0;0;0
accusatives;accus;575;0;0;0;0;0;0;0;0
accusatory;accusatori;576;96;0,5;0;0;0;0;0;0
accuse;accus;577;690;0,5;0,125;0;0;0;0;0
accused;accus;578;10010;0,5;0;0;0;0;0;0
accuser;accus;579;31;0,25;0,25;0;0;0;0;0
accusers;accus;580;12;0;0;0;0;0;0;0
accuses;accus;581;759;0,5;0;0;0;0;0;0
accusing;accus;582;1194;0,5;0;0;0;0;0;0
accusingly;accusingli;583;0;0,125;0,375;0;0;0;0;0
accustom;accustom;584;22;0;0;0;0;0;0;0
accustomed;accustom;585;4214;0;0,125;0;0;0;0;0
accustoming;accustom;586;0;0;0;0;0;0;0;0
accustoms;accustom;587;0;0;0;0;0;0;0;0
ace;ace;588;143936;0,5;0;0;0;0;0;0
aced;ace;589;32;0;0;0;0;0;0;0
acerbate;acerb;590;0;0,125;0;0;0;0;0;0
acerbated;acerb;591;2;0;0;0;0;0;0;0
acerbates;acerb;592;0;0;0;0;0;0;0;0
acerbating;acerb;593;0;0;0;0;0;0;0;0
acerbic;acerb;594;0;0,375;0,125;0;0;0;0;0
acerbically;acerb;595;0;0;0;0;0;0;0;0
acerbities;acerb;596;0;0;0;0;0;0;0;0
acerbity;acerb;597;0;0,5;0,125;0;0;0;0;0
aces;ace;598;4395;0;0;0;0;0;0;0
acetaminophen;acetaminophen;599;4813;0,5;0;0;0;0;0;0
acetaminophens;acetaminophen;600;0;0;0;0;0;0;0;0
acetate;acet;601;9675;0;0;0;0;0;0;0
acetates;acet;602;70;0;0;0;0;0;0;0
acetic;acet;603;5152;0;0;0;0;0;0;0
acetone;aceton;604;2802;0;0;0;0;0;0;0
acetones;aceton;605;4;0;0;0;0;0;0;0
acetonic;aceton;606;0;0;0;0;0;0;0;0
acetylene;acetylen;607;5320;0;0;0;0;0;0;0
acetylenes;acetylen;608;20;0;0;0;0;0;0;0
ache;ach;609;208;0,5;0,25;0;0;0;0;0
ached;ach;610;46;0;0;0;0;0;0;0
achene;achen;611;0;0;0;0;0;0;0;0
achenes;achen;612;0;0;0;0;0;0;0;0
aches;ach;613;810;0;0;0;0;0;0;0
achier;achier;614;0;0;0;0;0;0;0;0
achiest;achiest;615;0;0;0;0;0;0;0;0
achievability;achiev;616;3106;0;0,125;0;0;0;0;0
achievable;achiev;617;17875;0;0,25;0;0;0;0;0
achieve;achiev;618;1203146;0,125;0,125;0;0;0;0;0
achieved;achiev;619;718939;0;0,5;0;0;0;0;0
achievement;achiev;620;418986;0;0,5;0;0;0;0;0
achievements;achiev;621;215743;0;0,5;0;0;0;0;0
achiever;achiev;622;147;0;0,25;0;0;0;0;0
achievers;achiev;623;130;0;0;0;0;0;0;0
achieves;achiev;624;61161;0;0,5;0;0;0;0;0
achieving;achiev;625;391513;0;0,5;0;0;0;0;0
aching;ach;626;142;0,5;0,25;0;0;0;0;0
achoo;achoo;627;0;0;0;0;0;0;0;0
achoos;achoo;628;0;0;0;0;0;0;0;0
achromatic;achromat;629;4;0,375;0,25;0;0;0;0;0
achy;achi;630;6;0,75;0;0;0;0;0;0
acid;acid;631;86018;0,375;0;0;0;0;0;0
acidic;acid;632;1687;0,125;0;0;0;0;0;0
acidified;acidifi;633;108;0;0;0;0;0;0;0
acidifies;acidifi;634;5;0;0;0;0;0;0;0
acidify;acidifi;635;2;0;0;0;0;0;0;0
acidifying;acidifi;636;5;0;0;0;0;0;0;0
acidities;acid;637;1;0;0;0;0;0;0;0
acidity;acid;638;755;0;0;0;0;0;0;0
acidly;acidli;639;0;0;0;0;0;0;0;0
acidoses;acidos;640;0;0;0;0;0;0;0;0
acidosis;acidosi;641;480;0;0;0;0;0;0;0
acids;acid;642;17302;0;0;0;0;0;0;0
acidulous;acidul;643;0;0,375;0,125;0;0;0;0;0
acing;ace;644;47;0;0;0;0;0;0;0
acknowledge;acknowledg;645;430452;0;0,375;0;0;0;0;0
acknowledged;acknowledg;646;396119;0;0,125;0;0;0;0;0
acknowledgement;acknowledg;647;46700;0;0;0;0;0;0;0
acknowledgements;acknowledg;648;10271;0;0;0;0;0;0;0
acknowledges;acknowledg;649;817709;0;0;0;0;0;0;0
acknowledging;acknowledg;650;84206;0;0;0;0;0;0;0
acknowledgment;acknowledg;651;76017;0;0;0;0;0;0;0
acknowledgments;acknowledg;652;22888;0;0;0;0;0;0;0
acme;acm;653;4007;0;0,125;0;0;0;0;0
acmes;acm;654;1;0;0;0;0;0;0;0
acne;acn;655;8989;0,625;0;0;0;0;0;0
acnes;acn;656;119;0;0;0;0;0;0;0
acolyte;acolyt;657;0;0,375;0;0;0;0;0;0
acolytes;acolyt;658;0;0;0;0;0;0;0;0
aconite;aconit;659;4;0;0;0;0;0;0;0
aconites;aconit;660;1;0;0;0;0;0;0;0
acorn;acorn;661;1615;0;0;0;0;0;0;0
acorns;acorn;662;21;0;0;0;0;0;0;0
acoustic;acoust;663;9101;0;0;0;0;0;0;0
acoustical;acoust;664;4890;0;0;0;0;0;0;0
acoustically;acoust;665;333;0;0,25;0;0;0;0;0
acoustics;acoust;666;1843;0;0,125;0;0;0;0;0
acquaint;acquaint;667;844;0;0;0;0;0;0;0
acquaintance;acquaint;668;469;0;0;0;0;0;0;0
acquaintances;acquaint;669;1550;0;0;0;0;0;0;0
acquaintanceship;acquaintanceship;670;64;0;0,5;0;0;0;0;0
acquaintanceships;acquaintanceship;671;1;0;0;0;0;0;0;0
acquainted;acquaint;672;5781;0;0,625;0;0;0;0;0
acquainting;acquaint;673;150;0;0;0;0;0;0;0
acquaints;acquaint;674;24;0;0;0;0;0;0;0
acquiesce;acquiesc;675;10293;0,5;0;0;0;0;0;0
acquiesced;acquiesc;676;5766;0,5;0;0;0;0;0;0
acquiescence;acquiesc;677;32105;0;0,5;0;0;0;0;0
acquiescences;acquiesc;678;19;0;0;0;0;0;0;0
acquiescent;acquiesc;679;2;0;0,25;0;0;0;0;0
acquiescently;acquiesc;680;1;0;0;0;0;0;0;0
acquiesces;acquiesc;681;4638;0,5;0;0;0;0;0;0
acquiescing;acquiesc;682;2793;0,5;0;0;0;0;0;0
acquirable;acquir;683;9124;0;0,625;0;0;0;0;0
acquire;acquir;684;2376344;0;0;0;0;0;0;0
acquired;acquir;685;6109933;0;0;0;0;0;0;0
acquiree;acquire;686;48078;0;0;0;0;0;0;0
acquirees;acquire;687;950;0;0;0;2011;0;0;0
acquirement;acquir;688;90;0;0,25;0;0;0;0;0
acquirements;acquir;689;10;0;0;0;0;0;0;0
acquirer;acquir;690;175875;0;0;0;0;0;0;0
acquirers;acquir;691;14507;0;0;0;0;0;0;0
acquires;acquir;692;231389;0;0;0;0;0;0;0
acquiring;acquir;693;718661;0;0;0;0;0;0;0
acquiror;acquiror;694;36401;0;0;0;0;0;0;0
acquirors;acquiror;695;3083;0;0;0;2011;0;0;0
acquisition;acquisit;696;8462443;0;0;0;0;0;0;0
acquisitions;acquisit;697;3327769;0;0;0;0;0;0;0
acquisitive;acquisit;698;1191;0;0;0;0;0;0;0
acquisitively;acquisit;699;51;0;0;0;0;0;0;0
acquisitiveness;acquisit;700;0;0;0,25;0;0;0;0;0
acquisitivenesses;acquisit;701;0;0;0;0;0;0;0;0
acquit;acquit;702;4494;0,5;0,25;0;2009;0;0;0
acquits;acquit;703;3902;0,5;0;0;2009;0;0;0
acquittal;acquitt;704;451;0,5;0,625;0;2009;0;0;0
acquittals;acquitt;705;20;0,5;0;0;2009;0;0;0
acquittance;acquitt;706;5512;0;0;0;2009;0;0;0
acquittances;acquitt;707;2281;0;0;0;2011;0;0;0
acquitted;acquit;708;858;0,5;0,375;0;2009;0;0;0
acquitting;acquit;709;106;0,5;0;0;2009;0;0;0
acre;acr;710;83816;0;0;0;0;0;0;0
acreage;acreag;711;152637;0;0;0;0;0;0;0
acreages;acreag;712;408;0;0;0;0;0;0;0
acres;acr;713;425907;0;0;0;0;0;0;0
acrid;acrid;714;4;0;0,25;0;0;0;0;0
acrider;acrid;715;0;0;0;0;0;0;0;0
acridest;acridest;716;0;0;0;0;0;0;0;0
acridities;acrid;717;0;0;0;0;0;0;0;0
acridity;acrid;718;0;0,375;0;0;0;0;0;0
acridly;acridli;719;0;0;0;0;0;0;0;0
acridness;acrid;720;0;0,75;0,125;0;0;0;0;0
acridnesses;acrid;721;0;0;0;0;0;0;0;0
acrimonies;acrimoni;722;0;0;0;0;0;0;0;0
acrimonious;acrimoni;723;18;0,25;0,5;0;0;0;0;0
acrimoniously;acrimoni;724;0;0;0;0;0;0;0;0
acrimoniousness;acrimoni;725;0;0;0;0;0;0;0;0
acrimoniousnesses;acrimoni;726;0;0;0;0;0;0;0;0
acrimony;acrimoni;727;45;0,5;0,5;0;0;0;0;0
acrobat;acrobat;728;480;0,125;0,375;0;0;0;0;0
acrobatic;acrobat;729;35;0;0,375;0;0;0;0;0
acrobatically;acrobat;730;0;0;0;0;0;0;0;0
acrobatics;acrobat;731;6;0;0,125;0;0;0;0;0
acrobats;acrobat;732;17;0;0;0;0;0;0;0
acronym;acronym;733;4006;0;0;0;0;0;0;0
acronyms;acronym;734;7185;0;0;0;0;0;0;0
acrophobia;acrophobia;735;0;0,125;0,375;0;0;0;0;0
acrophobias;acrophobia;736;0;0;0;0;0;0;0;0
acropolis;acropoli;737;9;0;0;0;0;0;0;0
acropolises;acropolis;738;0;0;0;0;0;0;0;0
across;across;739;561383;0;0;0;0;0;0;0
acrostic;acrost;740;1;0;0;0;0;0;0;0
acrostics;acrost;741;0;0;0;0;0;0;0;0
acrylic;acryl;742;10374;0,125;0;0;0;0;0;0
acrylics;acryl;743;581;0;0;0;0;0;0;0
act;act;744;6931825;0;0,125;0;0;0;0;0
acted;act;745;188114;0;0;0;0;0;0;0
acting;act;746;827018;0;0,125;0;0;0;0;0
actings;act;747;1;0;0;0;0;0;0;0
actinium;actinium;748;157;0;0;0;0;0;0;0
actiniums;actinium;749;0;0;0;0;0;0;0;0
action;action;750;6329458;0;0;0;0;0;0;0
actionable;action;751;7335;0;0,25;0;0;0;0;0
actions;action;752;3002381;0;0;0;0;0;0;0
activate;activ;753;13801;0;0;0;0;0;0;0
activated;activ;754;39489;0,125;0;0;0;0;0;0
activates;activ;755;3485;0;0;0;0;0;0;0
activating;activ;756;5108;0;0;0;0;0;0;0
activation;activ;757;50899;0;0;0;0;0;0;0
activations;activ;758;7568;0;0;0;0;0;0;0
activator;activ;759;2508;0;0;0;0;0;0;0
activators;activ;760;1226;0;0;0;0;0;0;0
active;activ;761;1237951;0,125;0,5;0;0;0;0;0
actively;activ;762;448397;0;0,5;0;0;0;0;0
activeness;activ;763;83;0;0;0;0;0;0;0
activenesses;activ;764;0;0;0;0;0;0;0;0
actives;activ;765;1742;0;0;0;0;0;0;0
activewear;activewear;766;6304;0,25;0;0;0;0;0;0
activism;activ;767;1106;0;0;0;0;0;0;0
activisms;activ;768;0;0;0;0;0;0;0;0
activist;activist;769;2501;0;0;0;0;0;0;0
activists;activist;770;1191;0;0;0;0;0;0;0
activities;activ;771;10271470;0;0;0;0;0;0;0
activity;activ;772;2381367;0;0;0;0;0;0;0
actor;actor;773;1691;0;0;0;0;0;0;0
actors;actor;774;5578;0;0;0;0;0;0;0
actress;actress;775;331;0;0;0;0;0;0;0
actresses;actress;776;243;0;0;0;0;0;0;0
acts;act;777;847664;0;0;0;0;0;0;0
actual;actual;778;4808987;0,125;0;0;0;0;0;0
actualities;actual;779;2;0;0;0;0;0;0;0
actuality;actual;780;701;0;0;0;0;0;0;0
actualization;actual;781;321;0;0,5;0;0;0;0;0
actualizations;actual;782;21;0;0;0;0;0;0;0
actualize;actual;783;108;0;0,125;0;0;0;0;0
actualized;actual;784;205;0;0;0;0;0;0;0
actualizes;actual;785;4;0;0;0;0;0;0;0
actualizing;actual;786;29;0;0;0;0;0;0;0
actually;actual;787;703095;0;0;0;0;0;0;0
actuals;actual;788;976;0;0;0;0;0;0;0
actuarial;actuari;789;379045;0;0;0;0;0;0;0
actuarially;actuari;790;51699;0;0;0;0;0;0;0
actuaries;actuari;791;39786;0;0;0;0;0;0;0
actuary;actuari;792;35156;0;0;0;0;0;0;0
actuate;actuat;793;459;0;0;0;0;0;0;0
actuated;actuat;794;1030;0;0;0;0;0;0;0
actuates;actuat;795;75;0;0;0;0;0;0;0
actuating;actuat;796;228;0;0;0;0;0;0;0
actuation;actuat;797;3656;0;0;0;0;0;0;0
actuations;actuat;798;45;0;0;0;0;0;0;0
actuator;actuat;799;2543;0;0;0;0;0;0;0
actuators;actuat;800;6348;0;0;0;0;0;0;0
acuities;acuiti;801;48;0;0;0;0;0;0;0
acuity;acuiti;802;11446;0;0;0;0;0;0;0
acumen;acumen;803;4121;0;0;0;0;0;0;0
acumens;acumen;804;1;0;0;0;0;0;0;0
acupressure;acupressur;805;32;0;0;0;0;0;0;0
acupressures;acupressur;806;0;0;0;0;0;0;0;0
acupuncture;acupunctur;807;804;0,25;0,125;0;0;0;0;0
acupunctures;acupunctur;808;0;0;0;0;0;0;0;0
acupuncturist;acupuncturist;809;70;0;0;0;0;0;0;0
acupuncturists;acupuncturist;810;89;0;0;0;0;0;0;0
acute;acut;811;103665;0,5;0;0;0;0;0;0
acutely;acut;812;2213;0;0;0;0;0;0;0
acuteness;acut;813;31;0,125;0,25;0;0;0;0;0
acutenesses;acut;814;0;0;0;0;0;0;0;0
acuter;acut;815;0;0;0;0;0;0;0;0
acutes;acut;816;92;0;0;0;0;0;0;0
acutest;acutest;817;1;0;0;0;0;0;0;0
acyclovir;acyclovir;818;492;0,5;0;0;0;0;0;0
acyclovirs;acyclovir;819;0;0;0;0;0;0;0;0
ad;ad;820;129717;0;0;0;0;0;0;0
adage;adag;821;487;0;0;0;0;0;0;0
adages;adag;822;1;0;0;0;0;0;0;0
adagio;adagio;823;30;0;0;0;0;0;0;0
adagios;adagio;824;0;0;0;0;0;0;0;0
adamant;adam;825;102;0;0;0;0;0;0;0
adamantly;adamantli;826;132;0;0;0;0;0;0;0
adamants;adam;827;0;0;0;0;0;0;0;0
adapt;adapt;828;90437;0;0,25;0;0;0;0;0
adaptabilities;adapt;829;3;0;0;0;0;0;0;0
adaptability;adapt;830;3584;0;0,25;0;0;0;0;0
adaptable;adapt;831;5771;0;0;0;0;0;0;0
adaptation;adapt;832;9096;0;0;0;0;0;0;0
adaptations;adapt;833;4697;0;0;0;0;0;0;0
adapted;adapt;834;16374;0;0;0;0;0;0;0
adapter;adapt;835;9061;0;0;0;0;0;0;0
adapters;adapt;836;10077;0;0;0;0;0;0;0
adapting;adapt;837;11548;0;0;0;0;0;0;0
adaption;adapt;838;440;0;0;0;0;0;0;0
adaptive;adapt;839;7297;0;0,25;0;0;0;0;0
adaptor;adaptor;840;678;0;0;0;0;0;0;0
adaptors;adaptor;841;898;0;0;0;0;0;0;0
adapts;adapt;842;1529;0;0;0;0;0;0;0
add;add;843;449766;0;0;0;0;0;0;0
addable;addabl;844;0;0;0,5;0;0;0;0;0
addback;addback;845;1018;0;0;0;0;0;0;0
added;ad;846;891310;0;0;0;0;0;0;0
addend;addend;847;25;0;0;0;0;0;0;0
addenda;addenda;848;11962;0;0;0;0;0;0;0
addends;addend;849;22;0;0;0;0;0;0;0
addendum;addendum;850;80503;0;0;0;0;0;0;0
addendums;addendum;851;2623;0;0;0;2011;0;0;0
adder;adder;852;5485;0;0;0;0;0;0;0
adders;adder;853;1704;0;0;0;0;0;0;0
addible;addibl;854;2;0;0,5;0;0;0;0;0
addict;addict;855;88;0;0;0;0;0;0;0
addicted;addict;856;2241;0;0;0;0;0;0;0
addicting;addict;857;37;0;0;0;0;0;0;0
addiction;addict;858;10128;0;0;0;0;0;0;0
addictions;addict;859;474;0;0;0;0;0;0;0
addictive;addict;860;2847;0,625;0;0;0;0;0;0
addicts;addict;861;239;0;0;0;0;0;0;0
adding;ad;862;291449;0;0;0;0;0;0;0
addition;addit;863;9629129;0;0;0;0;0;0;0
additional;addit;864;14294743;0;0;0;0;0;0;0
additionally;addit;865;1900775;0;0;0;0;0;0;0
additions;addit;866;659946;0;0;0;0;0;0;0
additive;addit;867;24194;0,375;0;0;0;0;0;0
additives;addit;868;42270;0;0;0;0;0;0;0
addle;addl;869;0;0,25;0;0;0;0;0;0
addled;addl;870;1;0,75;0;0;0;0;0;0
addles;addl;871;0;0;0;0;0;0;0;0
addling;addl;872;0;0;0;0;0;0;0;0
address;address;873;2921075;0;0;0;0;0;0;0
addressable;address;874;11513;0;0,625;0;0;0;0;0
addressed;address;875;524200;0;0,125;0;0;0;0;0
addressee;addresse;876;35996;0;0;0;0;0;0;0
addressees;addresse;877;4726;0;0;0;0;0;0;0
addresses;address;878;537003;0;0;0;0;0;0;0
addressing;address;879;158273;0;0;0;0;0;0;0
addressor;addressor;880;799;0;0;0;0;0;0;0
adds;add;881;47480;0;0;0;0;0;0;0
adduce;adduc;882;75;0;0;0;0;0;0;0
adduced;adduc;883;564;0;0;0;0;0;0;0
adduces;adduc;884;4;0;0;0;0;0;0;0
adducing;adduc;885;92;0;0;0;0;0;0;0
adenine;adenin;886;186;0;0;0;0;0;0;0
adenines;adenin;887;0;0;0;0;0;0;0;0
adenoid;adenoid;888;37;0;0;0;0;0;0;0
adenoidal;adenoid;889;0;0;0;0;0;0;0;0
adenoids;adenoid;890;37;0;0;0;0;0;0;0
adept;adept;891;2479;0;0,625;0;0;0;0;0
adeptly;adeptli;892;19;0;0;0;0;0;0;0
adeptness;adept;893;26;0;0,5;0;0;0;0;0
adeptnesses;adept;894;0;0;0;0;0;0;0;0
adepts;adept;895;2;0;0;0;0;0;0;0
adequacies;adequaci;896;148;0;0;0;0;0;0;0
adequacy;adequaci;897;558520;0,375;0,25;0;0;0;0;0
adequate;adequ;898;1867051;0;0;0;0;0;0;0
adequately;adequ;899;419738;0;0,25;0;0;0;0;0
adequateness;adequ;900;6;0,375;0,25;0;0;0;0;0
adequatenesses;adequ;901;0;0;0;0;0;0;0;0
adhere;adher;902;62081;0;0;0;0;0;0;0
adhered;adher;903;6986;0;0;0;0;0;0;0
adherence;adher;904;56218;0;0;0;0;0;0;0
adherences;adher;905;7;0;0;0;0;0;0;0
adherent;adher;906;415;0;0;0;0;0;0;0
adherents;adher;907;37;0;0;0;0;0;0;0
adheres;adher;908;7495;0;0;0;0;0;0;0
adhering;adher;909;9890;0;0;0;0;0;0;0
adhesion;adhes;910;5492;0;0;0;0;0;0;0
adhesions;adhes;911;2107;0;0;0;0;0;0;0
adhesive;adhes;912;12868;0,5;0,25;0;0;0;0;0
adhesiveness;adhes;913;10;0;0;0;0;0;0;0
adhesivenesses;adhes;914;0;0;0;0;0;0;0;0
adhesives;adhes;915;21394;0;0;0;0;0;0;0
adieu;adieu;916;1;0;0;0;0;0;0;0
adieus;adieu;917;0;0;0;0;0;0;0;0
adieux;adieux;918;0;0;0;0;0;0;0;0
adios;adio;919;2;0;0;0;0;0;0;0
adipose;adipos;920;2074;0;0;0;0;0;0;0
adjacencies;adjac;921;789;0;0;0;0;0;0;0
adjacency;adjac;922;463;0;0;0;0;0;0;0
adjacent;adjac;923;204642;0;0;0;0;0;0;0
adjacently;adjac;924;10;0;0;0;0;0;0;0
adjectival;adjectiv;925;162;0;0;0;0;0;0;0
adjectivally;adjectiv;926;7;0;0,125;0;0;0;0;0
adjective;adject;927;518;0;0;0;0;0;0;0
adjectives;adject;928;97;0;0;0;0;0;0;0
adjoin;adjoin;929;825;0;0;0;0;0;0;0
adjoined;adjoin;930;262;0;0;0;0;0;0;0
adjoining;adjoin;931;45107;0;0;0;0;0;0;0
adjoins;adjoin;932;1487;0;0;0;0;0;0;0
adjourn;adjourn;933;54830;0;0;0;2009;0;0;0
adjourned;adjourn;934;148170;0;0;0;2009;0;0;0
adjourning;adjourn;935;738;0;0;0;2009;0;0;0
adjournment;adjourn;936;134945;0;0;0;2009;0;0;0
adjournments;adjourn;937;8701;0;0;0;2009;0;0;0
adjourns;adjourn;938;161;0;0;0;2009;0;0;0
adjudge;adjudg;939;1748;0;0;0;2009;0;0;0
adjudged;adjudg;940;43683;0;0;0;2009;0;0;0
adjudges;adjudg;941;315;0;0;0;2009;0;0;0
adjudging;adjudg;942;2958;0;0;0;2009;0;0;0
adjudicate;adjud;943;13821;0;0;0;2009;0;0;0
adjudicated;adjud;944;51706;0;0;0;2009;0;0;0
adjudicates;adjud;945;611;0;0;0;2009;0;0;0
adjudicating;adjud;946;6567;0;0;0;2009;0;0;0
adjudication;adjud;947;69374;0;0;0;2009;0;0;0
adjudications;adjud;948;943;0;0;0;2009;0;0;0
adjudicative;adjud;949;970;0;0;0;2009;0;0;0
adjudicator;adjud;950;485;0;0;0;2009;0;0;0
adjudicators;adjud;951;42;0;0;0;2009;0;0;0
adjudicatory;adjudicatori;952;1804;0;0;0;2009;0;0;0
adjunct;adjunct;953;11048;0,375;0;0;0;0;0;0
adjunctive;adjunct;954;3600;0;0;0;0;0;0;0
adjuncts;adjunct;955;656;0;0;0;0;0;0;0
adjuration;adjur;956;6;0;0,25;0;0;0;0;0
adjurations;adjur;957;0;0;0;0;0;0;0;0
adjure;adjur;958;0;0;0;0;0;0;0;0
adjured;adjur;959;7;0;0;0;0;0;0;0
adjures;adjur;960;0;0;0;0;0;0;0;0
adjuring;adjur;961;0;0;0;0;0;0;0;0
adjust;adjust;962;435184;0;0,125;0;0;0;0;0
adjustability;adjust;963;292;0;0;0;0;0;0;0
adjustable;adjust;964;143582;0;0,625;0;0;0;0;0
adjusted;adjust;965;2330045;0;0,25;0;0;0;0;0
adjuster;adjust;966;4011;0;0;0;0;0;0;0
adjusters;adjust;967;8940;0;0;0;0;0;0;0
adjusting;adjust;968;132443;0;0;0;0;0;0;0
adjustment;adjust;969;2519399;0;0;0;0;0;0;0
adjustments;adjust;970;3837976;0;0;0;0;0;0;0
adjustor;adjustor;971;1326;0;0;0;0;0;0;0
adjustors;adjustor;972;639;0;0;0;0;0;0;0
adjusts;adjust;973;90492;0;0;0;0;0;0;0
adjutant;adjut;974;4;0;0;0;0;0;0;0
adjutants;adjut;975;0;0;0;0;0;0;0;0
adjuvant;adjuv;976;7703;0;0;0;0;0;0;0
adman;adman;977;0;0;0;0;0;0;0;0
admen;admen;978;1;0;0;0;0;0;0;0
administer;administ;979;182250;0;0;0;0;0;0;0
administered;administ;980;358337;0;0;0;0;0;0;0
administering;administ;981;106596;0;0;0;0;0;0;0
administers;administ;982;54356;0;0;0;0;0;0;0
administrate;administr;983;579;0;0;0;0;0;0;0
administrated;administr;984;1593;0;0;0;0;0;0;0
administrates;administr;985;162;0;0;0;0;0;0;0
administrating;administr;986;1682;0;0;0;0;0;0;0
administration;administr;987;1065425;0;0;0;0;0;0;0
administrations;administr;988;3479;0;0;0;0;0;0;0
administrative;administr;989;4642414;0;0,25;0;0;0;0;0
administratively;administr;990;52467;0;0;0;0;0;0;0
administrator;administr;991;351337;0,375;0;0;0;0;0;0
administrators;administr;992;193213;0;0;0;0;0;0;0
admirable;admir;993;51;0;0,75;0;0;0;0;0
admirably;admir;994;41;0;0,5;0;0;0;0;0
admiral;admir;995;2642;0;0;0;0;0;0;0
admirals;admir;996;23;0;0;0;0;0;0;0
admiralties;admiralti;997;0;0;0;0;0;0;0;0
admiralty;admiralti;998;2321;0;0;0;0;0;0;0
admiration;admir;999;79;0;0,75;0;0;0;0;0
admirations;admir;1000;0;0;0;0;0;0;0;0
admire;admir;1001;44;0;0,625;0;0;0;0;0
admired;admir;1002;257;0;0,5;0;0;0;0;0
admirer;admir;1003;97;0;0;0;0;0;0;0
admirers;admir;1004;17;0;0;0;0;0;0;0
admires;admir;1005;26;0;0;0;0;0;0;0
admiring;admir;1006;0;0;0;0;0;0;0;0
admiringly;admiringli;1007;0;0,125;0,875;0;0;0;0;0
admissibilities;admiss;1008;0;0;0;0;0;0;0;0
admissibility;admiss;1009;3832;0,375;0,375;0;2009;0;0;0
